Average Reward,Epsilon
5000,0.847924656286298
5000,0.8478398638206693
5000,0.8477550798342873
5000,0.8476703043263039
5000,0.8475855372958713
5000,0.8475007787421417
5000,0.8474160286642675
5000,0.847331287061401
5000,0.8472465539326949
5000,0.8471618292773017
5000,0.847077113094374
5000,0.8469924053830645
5000,0.8469077061425262
5000,0.846823015371912
5000,0.8467383330703748
5000,0.8466536592370678
5000,0.8465689938711441
5000,0.8464843369717571
5000,0.8463996885380599
5000,0.8463150485692061
-10000,0.8462304170643492
5000,0.8461457940226428
5000,0.8460611794432406
5000,0.8459765733252962
5000,0.8458919756679637
5000,0.8458073864703969
10000,0.8457228057317498
5000,0.8456382334511767
5000,0.8455536696278316
5000,0.8454691142608689
5000,0.8453845673494428
5000,0.8453000288927078
5000,0.8452154988898186
5000,0.8451309773399296
5000,0.8450464642421956
5000,0.8449619595957715
5000,0.844877463399812
5000,0.844792975653472
10000,0.8447084963559066
5000,0.844624025506271
5000,0.8445395631037204
5000,0.84445510914741
5000,0.8443706636364953
5000,0.8442862265701316
5000,0.8442017979474746
5000,0.8441173777676799
5000,0.8440329660299032
5000,0.8439485627333002
5000,0.8438641678770269
5000,0.8437797814602392
10000,0.8436954034820933
5000,0.8436110339417451
10000,0.8435266728383509
5000,0.8434423201710671
5000,0.84335797593905
5000,0.8432736401414561
5000,0.843189312777442
5000,0.8431049938461643
5000,0.8430206833467797
5000,0.8429363812784451
5000,0.8428520876403173
5000,0.8427678024315532
5000,0.8426835256513101
5000,0.842599257298745
5000,0.842514997373015
5000,0.8424307458732777
5000,0.8423465027986904
-10000,0.8422622681484105
5000,0.8421780419215957
5000,0.8420938241174036
5000,0.8420096147349919
10000,0.8419254137735185
5000,0.8418412212321411
5000,0.8417570371100179
5000,0.8416728614063069
5000,0.8415886941201663
5000,0.8415045352507543
5000,0.8414203847972292
5000,0.8413362427587495
5000,0.8412521091344737
5000,0.8411679839235603
5000,0.8410838671251679
5000,0.8409997587384554
5000,0.8409156587625816
5000,0.8408315671967053
10000,0.8407474840399856
5000,0.8406634092915816
5000,0.8405793429506524
5000,0.8404952850163574
5000,0.8404112354878558
5000,0.840327194364307
5000,0.8402431616448706
5000,0.8401591373287061
5000,0.8400751214149732
5000,0.8399911139028318
5000,0.8399071147914415
5000,0.8398231240799624
5000,0.8397391417675544
5000,0.8396551678533777
5000,0.8395712023365923
5000,0.8394872452163586
5000,0.839403296491837
5000,0.8393193561621878
5000,0.8392354242265716
5000,0.839151500684149
5000,0.8390675855340806
5000,0.8389836787755272
10000,0.8388997804076496
5000,0.8388158904296088
5000,0.8387320088405659
5000,0.8386481356396818
5000,0.8385642708261178
5000,0.8384804143990352
5000,0.8383965663575953
5000,0.8383127267009596
5000,0.8382288954282895
5000,0.8381450725387467
5000,0.8380612580314928
5000,0.8379774519056896
5000,0.8378936541604991
5000,0.837809864795083
5000,0.8377260838086035
5000,0.8376423112002226
5000,0.8375585469691026
5000,0.8374747911144057
5000,0.8373910436352943
5000,0.8373073045309307
5000,0.8372235738004776
5000,0.8371398514430975
5000,0.8370561374579533
5000,0.8369724318442074
5000,0.836888734601023
5000,0.8368050457275629
5000,0.8367213652229901
5000,0.8366376930864678
5000,0.8365540293171592
5000,0.8364703739142274
5000,0.836386726876836
5000,0.8363030882041483
5000,0.8362194578953279
5000,0.8361358359495384
5000,0.8360522223659435
5000,0.8359686171437068
5000,0.8358850202819925
5000,0.8358014317799644
5000,0.8357178516367864
5000,0.8356342798516226
5000,0.8355507164236375
5000,0.8354671613519952
5000,0.83538361463586
5000,0.8353000762743964
5000,0.835216546266769
5000,0.8351330246121423
5000,0.8350495113096811
5000,0.8349660063585501
5000,0.8348825097579142
5000,0.8347990215069384
5000,0.8347155416047878
5000,0.8346320700506273
5000,0.8345486068436223
5000,0.8344651519829379
5000,0.8343817054677396
5000,0.8342982672971928
5000,0.8342148374704631
5000,0.834131415986716
5000,0.8340480028451174
5000,0.8339645980448329
5000,0.8338812015850284
5000,0.8337978134648699
5000,0.8337144336835235
5000,0.8336310622401552
5000,0.8335476991339311
5000,0.8334643443640177
5000,0.8333809979295813
5000,0.8332976598297883
5000,0.8332143300638053
5000,0.8331310086307989
5000,0.8330476955299358
5000,0.8329643907603829
5000,0.8328810943213069
10000,0.8327978062118747
5000,0.8327145264312535
5000,0.8326312549786105
5000,0.8325479918531126
5000,0.8324647370539273
5000,0.8323814905802219
5000,0.832298252431164
5000,0.8322150226059208
5000,0.8321318011036603
5000,0.8320485879235499
5000,0.8319653830647575
5000,0.8318821865264511
5000,0.8317989983077985
5000,0.8317158184079677
5000,0.8316326468261269
5000,0.8315494835614443
5000,0.8314663286130882
5000,0.8313831819802269
5000,0.8313000436620288
5000,0.8312169136576626
5000,0.8311337919662969
5000,0.8310506785871002
5000,0.8309675735192416
5000,0.8308844767618896
5000,0.8308013883142135
5000,0.8307183081753821
5000,0.8306352363445645
5000,0.8305521728209301
5000,0.8304691176036479
5000,0.8303860706918876
5000,0.8303030320848185
5000,0.83022000178161
5000,0.8301369797814319
5000,0.8300539660834537
5000,0.8299709606868454
5000,0.8298879635907768
5000,0.8298049747944177
5000,0.8297219942969383
5000,0.8296390220975086
5000,0.8295560581952989
5000,0.8294731025894794
5000,0.8293901552792204
5000,0.8293072162636925
5000,0.8292242855420662
5000,0.8291413631135119
5000,0.8290584489772006
5000,0.8289755431323029
5000,0.8288926455779897
5000,0.8288097563134319
5000,0.8287268753378005
5000,0.8286440026502667
5000,0.8285611382500017
-10000,0.8284782821361767
5000,0.828395434307963
5000,0.8283125947645322
5000,0.8282297635050558
5000,0.8281469405287053
5000,0.8280641258346524
5000,0.827981319422069
5000,0.8278985212901268
5000,0.8278157314379978
5000,0.827732949864854
5000,0.8276501765698675
5000,0.8275674115522105
5000,0.8274846548110553
-10000,0.8274019063455742
5000,0.8273191661549396
5000,0.8272364342383242
5000,0.8271537105949003
5000,0.8270709952238408
5000,0.8269882881243183
5000,0.826905589295506
5000,0.8268228987365764
5000,0.8267402164467028
5000,0.8266575424250582
5000,0.8265748766708156
5000,0.8264922191831485
5000,0.8264095699612303
5000,0.8263269290042342
5000,0.8262442963113338
5000,0.8261616718817026
5000,0.8260790557145145
5000,0.825996447808943
5000,0.8259138481641621
5000,0.8258312567793458
5000,0.8257486736536679
5000,0.8256660987863025
10000,0.8255835321764239
5000,0.8255009738232062
5000,0.8254184237258239
5000,0.8253358818834513
5000,0.825253348295263
5000,0.8251708229604334
5000,0.8250883058781374
5000,0.8250057970475496
5000,0.8249232964678449
5000,0.8248408041381982
5000,0.8247583200577844
5000,0.8246758442257786
5000,0.824593376641356
5000,0.8245109173036919
5000,0.8244284662119615
5000,0.8243460233653404
5000,0.8242635887630039
5000,0.8241811624041275
5000,0.8240987442878871
5000,0.8240163344134583
5000,0.823933932780017
5000,0.823851539386739
5000,0.8237691542328004
5000,0.8236867773173772
5000,0.8236044086396455
5000,0.8235220481987815
5000,0.8234396959939616
5000,0.8233573520243622
5000,0.8232750162891598
5000,0.8231926887875308
5000,0.8231103695186521
5000,0.8230280584817002
5000,0.822945755675852
5000,0.8228634611002845
5000,0.8227811747541744
5000,0.822698896636699
5000,0.8226166267470354
5000,0.8225343650843607
5000,0.8224521116478523
5000,0.8223698664366875
5000,0.8222876294500439
5000,0.8222054006870989
5000,0.8221231801470302
5000,0.8220409678290156
-10000,0.8219587637322326
5000,0.8218765678558594
5000,0.8217943801990738
5000,0.8217122007610539
5000,0.8216300295409777
5000,0.8215478665380237
5000,0.82146571175137
5000,0.8213835651801948
5000,0.8213014268236768
5000,0.8212192966809945
5000,0.8211371747513264
5000,0.8210550610338513
5000,0.820972955527748
5000,0.8208908582321952
5000,0.820808769146372
5000,0.8207266882694574
5000,0.8206446156006304
5000,0.8205625511390704
5000,0.8204804948839565
5000,0.820398446834468
5000,0.8203164069897846
5000,0.8202343753490856
5000,0.8201523519115507
5000,0.8200703366763595
-10000,0.8199883296426919
5000,0.8199063308097276
5000,0.8198243401766466
5000,0.8197423577426289
5000,0.8196603835068547
5000,0.819578417468504
5000,0.8194964596267572
5000,0.8194145099807946
10000,0.8193325685297965
5000,0.8192506352729435
5000,0.8191687102094162
5000,0.8190867933383953
5000,0.8190048846590615
5000,0.8189229841705956
5000,0.8188410918721786
5000,0.8187592077629914
5000,0.8186773318422151
5000,0.818595464109031
5000,0.81851360456262
5000,0.8184317532021638
5000,0.8183499100268435
5000,0.8182680750358409
5000,0.8181862482283373
5000,0.8181044296035145
5000,0.8180226191605542
5000,0.8179408168986382
5000,0.8178590228169483
5000,0.8177772369146666
5000,0.8176954591909752
5000,0.8176136896450561
5000,0.8175319282760916
5000,0.817450175083264
5000,0.8173684300657557
5000,0.817286693222749
5000,0.8172049645534268
5000,0.8171232440569715
5000,0.8170415317325658
5000,0.8169598275793926
5000,0.8168781315966346
5000,0.8167964437834749
5000,0.8167147641390966
5000,0.8166330926626827
5000,0.8165514293534164
5000,0.8164697742104811
5000,0.81638812723306
5000,0.8163064884203367
5000,0.8162248577714947
5000,0.8161432352857175
5000,0.8160616209621889
5000,0.8159800148000927
5000,0.8158984167986127
5000,0.8158168269569329
5000,0.8157352452742372
5000,0.8156536717497098
5000,0.8155721063825349
5000,0.8154905491718966
5000,0.8154090001169794
5000,0.8153274592169677
5000,0.815245926471046
5000,0.8151644018783989
5000,0.8150828854382111
5000,0.8150013771496672
5000,0.8149198770119523
5000,0.8148383850242512
5000,0.8147569011857488
5000,0.8146754254956303
5000,0.8145939579530808
5000,0.8145124985572855
5000,0.8144310473074298
5000,0.8143496042026991
5000,0.8142681692422788
5000,0.8141867424253546
5000,0.8141053237511121
5000,0.814023913218737
5000,0.8139425108274152
5000,0.8138611165763324
5000,0.8137797304646748
5000,0.8136983524916284
5000,0.8136169826563792
5000,0.8135356209581135
5000,0.8134542673960177
5000,0.8133729219692781
5000,0.8132915846770812
5000,0.8132102555186135
10000,0.8131289344930617
5000,0.8130476215996124
5000,0.8129663168374525
5000,0.8128850202057687
5000,0.8128037317037481
5000,0.8127224513305777
5000,0.8126411790854446
5000,0.8125599149675361
5000,0.8124786589760393
5000,0.8123974111101417
5000,0.8123161713690308
5000,0.8122349397518939
5000,0.8121537162579187
5000,0.8120725008862929
5000,0.8119912936362043
5000,0.8119100945068406
5000,0.8118289034973899
5000,0.8117477206070401
5000,0.8116665458349794
5000,0.811585379180396
5000,0.811504220642478
5000,0.8114230702204137
5000,0.8113419279133917
5000,0.8112607937206003
5000,0.8111796676412283
10000,0.8110985496744642
5000,0.8110174398194967
5000,0.8109363380755148
5000,0.8108552444417072
5000,0.810774158917263
5000,0.8106930815013713
5000,0.8106120121932212
5000,0.8105309509920019
5000,0.8104498978969027
5000,0.810368852907113
5000,0.8102878160218223
5000,0.8102067872402201
5000,0.810125766561496
5000,0.8100447539848399
5000,0.8099637495094414
5000,0.8098827531344904
5000,0.809801764859177
5000,0.809720784682691
5000,0.8096398126042228
5000,0.8095588486229623
5000,0.8094778927381001
5000,0.8093969449488263
5000,0.8093160052543314
5000,0.809235073653806
-10000,0.8091541501464407
5000,0.809073234731426
5000,0.8089923274079529
5000,0.8089114281752121
5000,0.8088305370323946
5000,0.8087496539786914
5000,0.8086687790132935
5000,0.8085879121353922
5000,0.8085070533441786
5000,0.8084262026388442
5000,0.8083453600185804
5000,0.8082645254825785
10000,0.8081836990300303
5000,0.8081028806601273
5000,0.8080220703720612
5000,0.807941268165024
5000,0.8078604740382075
5000,0.8077796879908037
5000,0.8076989100220047
5000,0.8076181401310025
5000,0.8075373783169895
10000,0.8074566245791578
5000,0.8073758789166999
5000,0.8072951413288083
5000,0.8072144118146755
5000,0.807133690373494
5000,0.8070529770044567
5000,0.8069722717067562
10000,0.8068915744795856
10000,0.8068108853221376
10000,0.8067302042336054
5000,0.8066495312131821
5000,0.8065688662600607
5000,0.8064882093734348
5000,0.8064075605524975
5000,0.8063269197964422
5000,0.8062462871044626
5000,0.8061656624757522
5000,0.8060850459095046
5000,0.8060044374049137
5000,0.8059238369611732
5000,0.8058432445774771
5000,0.8057626602530193
5000,0.805682083986994
5000,0.8056015157785953
5000,0.8055209556270174
5000,0.8054404035314547
5000,0.8053598594911016
5000,0.8052793235051524
5000,0.8051987955728019
5000,0.8051182756932447
-10000,0.8050377638656754
5000,0.8049572600892888
5000,0.8048767643632799
5000,0.8047962766868436
5000,0.804715797059175
5000,0.804635325479469
5000,0.804554861946921
5000,0.8044744064607263
5000,0.8043939590200803
5000,0.8043135196241783
5000,0.8042330882722158
5000,0.8041526649633887
5000,0.8040722496968923
5000,0.8039918424719226
5000,0.8039114432876754
5000,0.8038310521433466
5000,0.8037506690381323
5000,0.8036702939712285
5000,0.8035899269418314
5000,0.8035095679491372
5000,0.8034292169923423
5000,0.803348874070643
10000,0.8032685391832359
5000,0.8031882123293176
5000,0.8031078935080846
5000,0.8030275827187339
5000,0.802947279960462
5000,0.8028669852324659
5000,0.8027866985339427
5000,0.8027064198640893
5000,0.802626149222103
5000,0.8025458866071807
5000,0.8024656320185201
5000,0.8023853854553182
5000,0.8023051469167727
5000,0.802224916402081
5000,0.8021446939104409
5000,0.8020644794410499
5000,0.8019842729931058
5000,0.8019040745658065
5000,0.8018238841583499
5000,0.8017437017699341
5000,0.8016635273997572
5000,0.8015833610470172
5000,0.8015032027109126
5000,0.8014230523906415
5000,0.8013429100854025
5000,0.801262775794394
5000,0.8011826495168145
5000,0.8011025312518628
5000,0.8010224209987377
5000,0.8009423187566378
5000,0.8008622245247622
5000,0.8007821383023097
5000,0.8007020600884794
5000,0.8006219898824706
5000,0.8005419276834823
5000,0.800461873490714
5000,0.8003818273033649
5000,0.8003017891206347
5000,0.8002217589417226
